PLOT_CODE,SITE,REFERENCE,SAMPLE_YEAR,TYPE,INLAND,SHEAR_BOOM,LOG_FENCE,OFFSHORE_STRUCTURE,CREATION_YR,AGE,SAMPLING_AGE,AREA_MAPPED,AREA_INTENDED,RIVER,ARM,M_UPRIVER,KM_UPRIVER,GRAZING,ELEVATION,PROX_CHAN,CARELYN_MH,ALL_RICH,NAT_RICH,NN_RICH,SHANN,SIMP,RC_Native,RC_NonNative,RC_Invasive,RC_Unknown
04-005-1-06,04-005,NO,2015,Protruding,N,NO,NO,NO,2006,15,9,473.11,3600,Fraser,North,3673,3.67,0,1.05,13.31029478,NA,4,2,2,0.056465,0.019998,0.99,0.005,0.005,0
03-006-1-11,03-006,NO,2015,Protruding,N,NO,NO,YES,1997,24,18,281.81,880,Fraser,North,6859,6.86,0,0.869948,2.507037443,113,3,2,1,0.198515,0.095,0.990099,0.009901,0,0
REF-2015-03-1-28,REF-2015-03,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,North,5328,5.33,1,0.99000001,7.383296534,74,2,1,1,0,0,0.990099,0,0.009901,0
REF-2015-03-1-04,REF-2015-03,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,North,5328,5.33,1,1.519999981,6.796418432,NA,4,3,1,0.944408,0.58095,0.990099,0,0.009901,0
Glenrose upstream-1-04,GLU,NO,2021,Protruding,N,NO,NO,NO,2015,6,6,1761.31,1765.97,Fraser,Main,21942,21.94,1,NA,NA,74,6,4,2,1.207974,0.655,0.990099,0.00495,0.00495,0
Eburne_Slough-1-16,ES,NO,2021,Protruding,N,NO,NO,NO,2013,8,8,2569.27,5937,Fraser,North,5954,5.95,3,1.64,14.47348,71,5,4,1,0.830797,0.515968,0.990109,0,0.009891,0
03-003-1-08,03-003,NO,2015,Protruding,N,NO,NO,YES,1990,31,25,1108.6,678,Fraser,North,6546,6.55,3,0.870000005,1.930879918,NA,4,3,1,0.062409,0.019655,0.990196,0.009804,0,0
Gunderson-1-22,GUN,NO,2021,Protruding,N,NO,NO,NO,2014,7,7,NA,4750.97,Fraser,Main,22913,22.91,2,0.740108,22.38148,57,6,3,3,0.572731,0.371117,0.991018,0.002994,0.002994,0.002994
Ref4-1-02,REF4,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,36055,36.06,1,0.96,0.568672,62,8,7,1,0.933544,0.46876,0.991304,0.008696,0,0
03-006-1-3,03-006,NO,2015,Protruding,N,NO,NO,YES,1997,24,18,281.81,880,Fraser,North,6859,6.86,0,1.159955,5.260747055,102,5,4,1,0.721092,0.462376,0.99187,0,0.00813,0
10-004-1-14,10-004,NO,2015,Protruding,N,NO,NO,YES,1995,26,20,1371.69,1525,Fraser,Main,14129,14.13,0,0.970378399,22.155373,216,3,2,1,0.525321,0.341797,0.992248,0,0,0.007752
REF-2015-03-1-06,REF-2015-03,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,North,5328,5.33,1,1.179999948,13.57583815,NA,2,1,1,0,0,0.992366,0,0.007634,0
REF-2015-05-1-20,REF-2015-05,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,North,5638,5.64,1,0.629717827,18.18185023,NA,4,3,1,0.21783,0.094965,0.992958,0,0,0.007042
REF-2015-10-1-13,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.486075014,9.600011759,162,4,3,1,0.478363,0.26582,0.993007,0.006993,0,0
09-015-1-2,09-015,NO,2015,Protruding,N,NO,NO,NO,2000,21,15,1613.49,900,Fraser,Main,11860,11.86,0,0.067464,0.90624487,235,5,4,1,0.368436,0.177951,0.993103,0.006897,0,0
REF-2015-05-1-07,REF-2015-05,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,North,5638,5.64,1,0.739261985,14.51603521,NA,5,4,1,0.67105,0.340978,0.993377,0.006623,0,0
02-005-B-1-2,02-005B,NO,2015,Protruding,N,NO,NO,YES,1992,29,23,337.28,1524,Fraser,North,15965,15.97,1,0.699999988,8.745638402,NA,2,1,1,0,0,0.993789,0.006211,0,0
REF-2015-10-1-01,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,0.72870183,19.55068884,215,5,4,1,1.088057,0.645289,0.993976,0.006024,0,0
02-001-1-40,02-001,NO,2015,Protruding,N,NO,NO,YES,1988,33,27,15661.72,635,Fraser,North,10461,10.46,3,0.660033345,32.96723393,134,4,3,1,0.995027,0.592593,0.994475,0.005525,0,0
12-007-1-10,12-007,NO,2015,Protruding,N,NO,NO,NO,2006,15,9,985.53,625,Fraser,Main,21028,21.03,1,1.029999971,12.53745339,75,5,4,1,0.275251,0.115747,0.994505,0.005495,0,0
REF-2015-10-1-26,REF-2015-10,YES,2015,Inline,N,NO,NO,NO,NA,NA,NA,NA,NA,Fraser,Main,12894,12.89,1,1.442172527,30.86627098,NA,3,2,1,0.032721,0.010416,0.994792,0.005208,0,0
05-001-1-10,05-001,NO,2015,Protruding,N,NO,NO,NO,1991,30,24,109.62,70,Fraser,North,6340,6.34,2,1.021019,1.758624977,NA,4,3,1,0.429994,0.221065,0.994872,0,0,0.005128
03-003-1-13,03-003,NO,2015,Protruding,N,NO,NO,YES,1990,31,25,1108.6,678,Fraser,North,6546,6.55,3,0.5,0.52625345,NA,4,3,1,0.156349,0.059767,0.994924,0.005076,0,0
REF-2015-05-1-03,REF-2015-05,YES,2015,Inline,N,NO,NO,YES,NA,NA,NA,NA,NA,Fraser,North,5638,5.64,1,0.588032544,1.687610192,NA,4,3,1,0.197232,0.078359,0.994975,0,0.005025,0
04-005-1-05,04-005,NO,2015,Protruding,N,NO,NO,NO,2006,15,9,473.11,3600,Fraser,North,3673,3.67,0,1.1,11.56061338,NA,3,2,1,0.098039,0.0392,0.995025,0.004975,0,0
Eburne_Slough-1-11,ES,NO,2021,Protruding,N,NO,NO,NO,2013,8,8,2569.27,5937,Fraser,North,5954,5.95,3,1.05,18.79158,NA,3,1,2,0,0,0.995025,0.002488,0.002488,0
03-003-1-05,03-003,NO,2015,Protruding,N,NO,NO,YES,1990,31,25,1108.6,678,Fraser,North,6546,6.55,3,0.920000017,1.938327643,NA,5,4,1,0.287129,0.130232,0.995074,0.004926,0,0
REF3-1-1,REF3,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,9924,NA,Fraser,Main,38345,38.35,1,1.48,6.957963,115,7,5,2,0.164824,0.061359,0.995181,0,0.004819,0
Ref-17-1-15,REF17,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,1.421278,17.93292,129,5,3,2,0.622923,0.373346,0.995671,0.002165,0.002165,0
Eburne_Slough-1-5,ES,NO,2021,Protruding,N,NO,NO,NO,2013,8,8,2569.27,5937,Fraser,North,5954,5.95,3,0.77,13.13348,NA,7,4,3,0.032233,0.008511,0.995751,0.001416,0.002833,0
05-001-1-9,05-001,NO,2015,Protruding,N,NO,NO,NO,1991,30,24,109.62,70,Fraser,North,6340,6.34,2,1.110587,2.780039966,114,6,5,1,0.913987,0.508196,0.995885,0.004115,0,0
03-001A-1-C,03-001A,NO,2021,Other,Other,YES,NO,NO,1985,36,36,4881.56,NA,Fraser,North,5574,5.57,1,1.02,30.1563,102,6,2,4,0.008041,0.002037,0.995939,0.001015,0.003046,0
Gunderson-1-24,GUN,NO,2021,Protruding,N,NO,NO,NO,2014,7,7,NA,4750.97,Fraser,Main,22913,22.91,2,NA,NA,NA,7,5,2,0.613073,0.351112,0.996109,0.001946,0.001946,0
REF13-1-11,REF13,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.308074,28.61258,118,5,3,2,0.66756,0.464755,0.996383,0.001808,0,0.001808
05-002-1-7,05-002,NO,2021,Basin,Y,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,North,3224,3.22,0,1.570697,92.16,133,4,2,2,0.012309,0.003322,0.996683,0.001658,0.001658,0
REF13-1-20,REF13,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,0.73467,10.74089,151,5,3,2,0.02458,0.006628,0.996689,0.003311,0,0
REF13-1-12,REF13,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.548045,10.98009,121,6,5,1,0.195865,0.075625,0.997006,0.002994,0,0
REF14-1-8,REF14,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,1.079427,43.45504,89,3,2,1,0.59827,0.408163,0.997151,0.002849,0,0
Ref7-1-12,REF7,YES,2021,Inline,N,NO,NO,YES,NA,NA,NA,10974,NA,Fraser,Main,20308,20.31,2,0.979718,36.09545,NA,8,7,1,1.107661,0.516852,0.997312,0.002688,0,0
Alex_Fraser_North-1-4,AFN,NO,2021,Basin,Y,NO,NO,NO,2010,11,11,4247.83,NA,Fraser,Main,21356,21.36,1,0.620329,72.501,132,3,1,2,0,0,0.99734,0.00266,0,0
02-011-1-01,02-011,NO,2021,Basin,Y,NO,YES,NO,2005,16,16,4214.35,5210,Fraser,North,8477,8.48,0,1.25,75.86,167,4,2,2,0.010147,0.00266,0.997344,0,0.002656,0
04-003-1-9,04-003,NO,2021,Protruding,N,NO,NO,NO,1993,28,28,574.8,NA,Fraser,North,4025,4.03,0,0.85,2.271686,108,6,4,2,0.030367,0.007947,0.997351,0.001325,0.001325,0
Alex_Fraser_North-1-9,AFN,NO,2021,Basin,Y,NO,NO,NO,2010,11,11,4247.83,NA,Fraser,Main,21356,21.36,1,0.770164,62.544,121,2,1,1,0,0,0.997506,0.002494,0,0
09-020-1-16,09-020,NO,2021,Inline,N,NO,NO,YES,2011,10,10,1015.06,NA,Fraser,Main,2918,2.92,0,2.226138,6.496615,176,4,2,2,0.009595,0.002494,0.997509,0.001245,0.001245,0
02-013-1-02,02-013,NO,2021,Basin,Y,NO,YES,NO,2007,14,14,539.9,1610,Fraser,North,8372,8.37,0,0.88,17.132,165,3,2,1,0.017438,0.004975,0.997512,0.002488,0,0
Alex_Fraser_North-1-19,AFN,NO,2021,Basin,Y,NO,NO,NO,2010,11,11,4247.83,NA,Fraser,Main,21356,21.36,1,0.670166,104.097,139,4,2,2,0.066522,0.024387,0.997537,0.002463,0,0
Alex_Fraser_North-1-7,AFN,NO,2021,Basin,Y,NO,NO,NO,2010,11,11,4247.83,NA,Fraser,Main,21356,21.36,1,0.629918,96.418,104,3,1,2,0,0,0.997783,0.002217,0,0
Glenrose upstream-1-07,GLU,NO,2021,Protruding,N,NO,NO,NO,2015,6,6,1761.31,1765.97,Fraser,Main,21942,21.94,1,0.909437,5.688567,NA,3,1,2,0,0,0.998004,0,0,0.001996
03-001A-1-07,03-001A,NO,2021,Other,Other,YES,NO,NO,1985,36,36,4881.56,NA,Fraser,North,5574,5.57,1,1.2,11.92963,NA,6,4,2,0.071676,0.023707,0.998008,0.000996,0.000996,0
REF14-1-13,REF14,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.830573,32.53879,139,5,4,1,0.52716,0.3254,0.998012,0.001988,0,0
02-013-1-07,02-013,NO,2021,Basin,Y,NO,YES,NO,2007,14,14,539.9,1610,Fraser,North,8372,8.37,0,1.45,34.301,162,3,2,1,0.012309,0.003322,0.998339,0,0.001661,0
05-002-1-17,05-002,NO,2021,Basin,Y,NO,YES,NO,1991,30,30,4356.1,4500,Fraser,North,3224,3.22,0,1.540869,97.064,150,3,2,1,0.012309,0.003322,0.998339,0.001661,0,0
02-013-1-03,02-013,NO,2021,Basin,Y,NO,YES,NO,2007,14,14,539.9,1610,Fraser,North,8372,8.37,0,0.73,14.342,178,2,1,1,0,0,0.998613,0.001387,0,0
REF14-1-12,REF14,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.689425,25.02458,113,4,3,1,0.29582,0.129856,0.998632,0.001368,0,0
Ref7-1-04,REF7,YES,2021,Inline,N,NO,NO,YES,NA,NA,NA,10974,NA,Fraser,Main,20308,20.31,2,1.180057,37.52606,NA,7,6,1,0.447529,0.207311,0.998638,0,0.001362,0
Glenrose upstream-1-05,GLU,NO,2021,Protruding,N,NO,NO,NO,2015,6,6,1761.31,1765.97,Fraser,Main,21942,21.94,1,3.419717,18.80994,92,3,2,1,0.240336,0.121437,0.998703,0,0.001297,0
02-011-1-08,02-011,NO,2021,Basin,Y,NO,YES,NO,2005,16,16,4214.35,5210,Fraser,North,8477,8.48,0,0.95,75.705,160,5,4,1,0.148199,0.053395,0.998705,0,0.001295,0
REF14-1-4,REF14,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.911151,19.25082,109,3,2,1,0.296715,0.159688,0.998752,0.001248,0,0
04-003-1-11,04-003,NO,2021,Protruding,N,NO,NO,NO,1993,28,28,574.8,NA,Fraser,North,4025,4.03,0,0.98,2.464821,102,4,3,1,0.019167,0.004978,0.998755,0.001245,0,0
REF-11-1-15,REF11,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,1.35169,5.896664,139,6,5,1,0.142356,0.054517,0.998786,0,0.001214,0
REF13-1-06,REF13,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.358898,17.35048,165,3,2,1,0.009102,0.002347,0.998826,0.001174,0,0
REF13-1-16,REF13,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.478351,15.79119,145,3,2,1,0.009102,0.002347,0.998826,0.001174,0,0
REF14-1-2,REF14,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,10879,NA,Fraser,Main,4122,4.12,1,0.837705,22.15318,129,4,3,1,0.123086,0.044186,0.998878,0.001122,0,0
03-001A-1-19,03-001A,NO,2021,Other,Other,YES,NO,NO,1985,36,36,4881.56,NA,Fraser,North,5574,5.57,1,1.03,14.23251,124,2,1,1,0,0,0.99889,0,0.00111,0
02-013-1-11,02-013,NO,2021,Basin,Y,NO,YES,NO,2007,14,14,539.9,1610,Fraser,North,8372,8.37,0,1.07,26.062,164,2,1,1,0,0,0.99889,0.00111,0,0
04-003-1-10,04-003,NO,2021,Protruding,N,NO,NO,NO,1993,28,28,574.8,NA,Fraser,North,4025,4.03,0,0.97,4.335819,143,3,2,1,0.00866,0.002217,0.998891,0.001109,0,0
09-020-1-14,09-020,NO,2021,Inline,N,NO,NO,YES,2011,10,10,1015.06,NA,Fraser,Main,2918,2.92,0,1.223733,6.026667,139,4,3,1,0.069009,0.023882,0.998904,0.001096,0,0
REF-11-1-16,REF11,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,10225,NA,Fraser,Main,9752,9.75,1,0.992814,16.94959,144,5,4,1,0.128167,0.044846,0.998915,0.001085,0,0
03-001A-1-14,03-001A,NO,2021,Other,Other,YES,NO,NO,1985,36,36,4881.56,NA,Fraser,North,5574,5.57,1,1.26,9.409546,126,6,5,1,0.23028,0.105379,0.998952,0.001048,0,0
09-020-1-6,09-020,NO,2021,Inline,N,NO,NO,YES,2011,10,10,1015.06,NA,Fraser,Main,2918,2.92,0,1.328403,10.25681,96,4,3,1,0.261952,0.118273,0.998959,0.001041,0,0
03-001B-1-27,03-001B,NO,2021,Other,Other,YES,NO,NO,1985,36,36,4881.56,NA,Fraser,North,5574,5.57,1,0.55,2.259047,NA,3,2,1,0.430673,0.261452,0.99897,0,0.00103,0
04-003-1-12,04-003,NO,2021,Protruding,N,NO,NO,NO,1993,28,28,574.8,NA,Fraser,North,4025,4.03,0,1.24,2.624074,132,2,1,1,0,0,0.998981,0.001019,0,0
REF13-1-17,REF13,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,11209,NA,Fraser,Main,5066,5.07,0,1.46,14.86359,161,3,2,1,0.008041,0.002037,0.998982,0.001018,0,0
02-013-1-20,02-013,NO,2021,Basin,Y,NO,YES,NO,2007,14,14,539.9,1610,Fraser,North,8372,8.37,0,1.28,28.458,172,2,1,1,0,0,0.998991,0.001009,0,0
03-001A-1-02,03-001A,NO,2021,Other,Other,YES,NO,NO,1985,36,36,4881.56,NA,Fraser,North,5574,5.57,1,0.32,2.998996,NA,2,1,1,0,0,0.998998,0.001002,0,0
Eburne_Slough-1-1,ES,NO,2021,Protruding,N,NO,NO,NO,2013,8,8,2569.27,5937,Fraser,North,5954,5.95,3,1.21,7.057535,NA,2,1,1,0,0,0.999001,0,0.000999,0
04-003-1-8,04-003,NO,2021,Protruding,N,NO,NO,NO,1993,28,28,574.8,NA,Fraser,North,4025,4.03,0,0.99,3.055714,145,3,2,1,0.056002,0.0198,0.999001,0.000999,0,0
09-020-1-12,09-020,NO,2021,Inline,N,NO,NO,YES,2011,10,10,1015.06,NA,Fraser,Main,2918,2.92,0,1.420654,4.068274,146,3,2,1,0.0079,0.001996,0.999002,0.000998,0,0
Ref-17-1-9,REF17,YES,2021,Inline,N,NO,NO,NO,NA,NA,NA,6605,NA,Fraser,North,2492,2.49,1,0.879857,12.74516,NA,3,2,1,0.250074,0.127835,0.999021,0,0.000979,0
03-002-2-31,03-002,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,4601.09,NA,Fraser,North,6086,6.09,3,-0.129999995,0,NA,1,1,0,0,0,1,0,0,0
03-002-2-18,03-002,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,4601.09,NA,Fraser,North,6086,6.09,3,-0.119999997,0,NA,1,1,0,0,0,1,0,0,0
03-002-2-15,03-002,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,4601.09,NA,Fraser,North,6086,6.09,3,-0.059999999,0,NA,1,1,0,0,0,1,0,0,0
03-002-2-02,03-002,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,4601.09,NA,Fraser,North,6086,6.09,3,-0.039999999,0,NA,1,1,0,0,0,1,0,0,0
02-007-C-2-5,02-007C,NO,2015,Embayment,N,NO,NO,NO,1993,28,22,1773.24,3984,Fraser,North,12799,12.8,3,0.140000001,1.542391832,97,1,1,0,0,0,1,0,0,0
09-002-B-1-2,09-002B,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,238.93,1680,Fraser,Main,521,0.52,0,0.3,1.510208583,NA,1,1,0,0,0,1,0,0,0
09-002-B-1-3,09-002B,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,238.93,1680,Fraser,Main,521,0.52,0,0.54,2.884365401,NA,1,1,0,0,0,1,0,0,0
04-001-1-15,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,0.64,11.67092197,NA,1,1,0,0,0,1,0,0,0
09-009-1-11,09-009,NO,2015,Protruding,N,NO,NO,NO,1993,28,22,738.09,550,Fraser,Main,4616,4.62,0,0.742359,4.509880305,108,1,1,0,0,0,1,0,0,0
04-001-1-17,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,0.78,15.71857816,NA,1,1,0,0,0,1,0,0,0
09-009-1-5,09-009,NO,2015,Protruding,N,NO,NO,NO,1993,28,22,738.09,550,Fraser,Main,4616,4.62,0,0.870589,3.934058348,125,1,1,0,0,0,1,0,0,0
03-004-1-8,03-004A,NO,2015,Basin,Y,NO,YES,NO,1994,27,21,6306.73,5365,Fraser,North,4895,4.9,0,0.94,59.96069226,NA,1,1,0,0,0,1,0,0,0
04-001-1-12,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,0.94,13.51871875,NA,1,1,0,0,0,1,0,0,0
04-001-1-11,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,1,25.06554094,NA,1,1,0,0,0,1,0,0,0
04-001-1-07,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,1.07,2.906020124,NA,1,1,0,0,0,1,0,0,0
04-005-1-04,04-005,NO,2015,Protruding,N,NO,NO,NO,2006,15,9,473.11,3600,Fraser,North,3673,3.67,0,1.07,12.22233912,NA,1,1,0,0,0,1,0,0,0
09-002-B-1-6,09-002B,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,238.93,1680,Fraser,Main,521,0.52,0,1.15,7.912469107,88,1,1,0,0,0,1,0,0,0
04-001-1-01,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,1.26,16.23542417,NA,1,1,0,0,0,1,0,0,0
10-002-A-1-07,10-002A,NO,2015,Basin,Y,NO,NO,NO,1978,43,37,15320.29,10000,Fraser,Main,15062,15.06,0,1.298039913,14.72678407,NA,1,1,0,0,0,1,0,0,0
04-001-1-03,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,1.3,5.875132186,NA,1,1,0,0,0,1,0,0,0
11-013-1-10,11-013,NO,2015,Protruding,N,NO,NO,YES,2004,17,11,1254.71,1050,Fraser,Main,20930,20.93,2,1.612065,18.253473,NA,1,1,0,0,0,1,0,0,0
09-015-1-11,09-015,NO,2015,Protruding,N,NO,NO,NO,2000,21,15,1613.49,900,Fraser,Main,11860,11.86,0,0.536568,0.977981456,167,2,2,0,0.288934,0.154238,1,0,0,0
09-002-B-1-4,09-002B,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,238.93,1680,Fraser,Main,521,0.52,0,0.67,3.266451137,114,2,2,0,0.131692,0.056556,1,0,0,0
04-001-1-14,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,0.75,32.07911153,NA,2,2,0,0.465999,0.290657,1,0,0,0
09-002-B-1-1,09-002B,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,238.93,1680,Fraser,Main,521,0.52,0,0.81,3.366786505,101,2,2,0,0.325083,0.18,1,0,0,0
03-004-1-11,03-004A,NO,2015,Basin,Y,NO,YES,NO,1994,27,21,6306.73,5365,Fraser,North,4895,4.9,0,0.83,34.41265558,101,2,2,0,0.114665,0.047591,1,0,0,0
09-009-1-7,09-009,NO,2015,Protruding,N,NO,NO,NO,1993,28,22,738.09,550,Fraser,Main,4616,4.62,0,0.872948,6.875093142,118,2,2,0,0.325083,0.18,1,0,0,0
04-001-1-06,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,0.88,3.600642935,102,2,2,0,0.647447,0.455,1,0,0,0
02-002-1-08,02-002,NO,2015,Embayment,N,NO,NO,YES,1989,32,26,596.27,15400,Fraser,North,12358,12.36,1,0.920000017,15.13062119,NA,2,2,0,0.191444,0.090703,1,0,0,0
04-001-1-09,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,0.93,5.141349179,87,2,2,0,0.098039,0.0392,1,0,0,0
04-001-1-08,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,0.94,2.974930095,NA,2,2,0,0.680629,0.487535,1,0,0,0
09-009-1-2,09-009,NO,2015,Protruding,N,NO,NO,NO,1993,28,22,738.09,550,Fraser,Main,4616,4.62,0,0.95295,4.095098114,100,2,2,0,0.610864,0.42,1,0,0,0
09-002-B-1-7,09-002B,NO,2015,Embayment,N,NO,NO,NO,1988,33,27,238.93,1680,Fraser,Main,521,0.52,0,0.97,9.296731066,95,2,2,0,0.191444,0.090703,1,0,0,0
09-009-1-13,09-009,NO,2015,Protruding,N,NO,NO,NO,1993,28,22,738.09,550,Fraser,Main,4616,4.62,0,0.975891,11.32712094,NA,2,2,0,0.121692,0.051247,1,0,0,0
09-009-1-14,09-009,NO,2015,Protruding,N,NO,NO,NO,1993,28,22,738.09,550,Fraser,Main,4616,4.62,0,0.987644,8.586542443,118,2,2,0,0.198515,0.095,1,0,0,0
04-001-1-20,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,1,12.03221725,NA,2,2,0,0.031347,0.009901,1,0,0,0
09-009-1-10,09-009,NO,2015,Protruding,N,NO,NO,NO,1993,28,22,738.09,550,Fraser,Main,4616,4.62,0,1.014727,4.281088551,NA,2,2,0,0.366925,0.2112,1,0,0,0
04-001-1-02,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,1.02,8.869225186,NA,2,2,0,0.134742,0.0582,1,0,0,0
02-009-1-7,02-009,NO,2015,Inline,N,NO,NO,NO,2001,20,14,1040.39,1382,Fraser,North,8027,8.03,2,1.029976726,27.84919601,NA,2,2,0,0.294455,0.158099,1,0,0,0
09-009-1-4,09-009,NO,2015,Protruding,N,NO,NO,NO,1993,28,22,738.09,550,Fraser,Main,4616,4.62,0,1.062405,4.056015505,65,2,2,0,0.078516,0.029844,1,0,0,0
04-001-1-04,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,1.08,4.300985,98,2,2,0,0.098039,0.0392,1,0,0,0
09-009-1-3,09-009,NO,2015,Protruding,N,NO,NO,NO,1993,28,22,738.09,550,Fraser,Main,4616,4.62,0,1.082359,7.238556155,85,2,2,0,0.500402,0.32,1,0,0,0
04-001-1-13,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,1.09,26.54026728,NA,2,2,0,0.693147,0.5,1,0,0,0
04-001-1-19,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,1.11,7.143327833,109,2,2,0,0.325083,0.18,1,0,0,0
09-009-1-1,09-009,NO,2015,Protruding,N,NO,NO,NO,1993,28,22,738.09,550,Fraser,Main,4616,4.62,0,1.14654,5.201625659,52,2,2,0,0.09503,0.037722,1,0,0,0
09-009-1-8,09-009,NO,2015,Protruding,N,NO,NO,NO,1993,28,22,738.09,550,Fraser,Main,4616,4.62,0,1.190616,8.134504916,60,2,2,0,0.656901,0.464194,1,0,0,0
09-009-1-12,09-009,NO,2015,Protruding,N,NO,NO,NO,1993,28,22,738.09,550,Fraser,Main,4616,4.62,0,1.198262,6.888057795,57,2,2,0,0.673012,0.48,1,0,0,0
04-001-1-18,04-001,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,3060.15,3461,Fraser,North,2676,2.68,0,1.25,11.96188853,NA,2,2,0,0.031347,0.009901,1,0,0,0
09-009-1-9,09-009,NO,2015,Protruding,N,NO,NO,NO,1993,28,22,738.09,550,Fraser,Main,4616,4.62,0,1.257124,6.737803506,54,2,2,0,0.152005,0.067713,1,0,0,0
09-001-A-1-16,09-001A,NO,2015,Protruding,N,NO,NO,NO,1990,31,25,1282.79,3100,Fraser,Main,11661,11.66,0,1.470521,6.656147507,104,2,2,0,0.59827,0.408163,1,0,0,0
14-004-2-2,14-004,NO,2015,Protruding,N,YES,NO,YES,1986,35,29,1097.26,1000,Fraser,Main,46915,46.92,1,1.75078392,7.391301542,NA,2,2,0,0.693147,0.5,1,0,0,0
09-015-1-1,09-015,NO,2015,Protruding,N,NO,NO,NO,2000,21,15,1613.49,900,Fraser,Main,11860,11.86,0,0.072399,0.447967544,165,3,3,0,0.487046,0.242141,1,0,0,0
